,Condition,genes,Method,replicate,Step,time_s,mem_gb
2948,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),25,Branch length estimation,10.58,0.503096
2949,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),25,Dating,13.65,0.033164
2950,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),26,Branch length estimation,29.19,0.81684
2951,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),26,Dating,14.19,0.031916
2952,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),27,Branch length estimation,22.39,0.731332
2953,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),27,Dating,16.01,0.031652
2954,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),28,Branch length estimation,57.9,0.887176
2955,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),28,Dating,16.26,0.033472
2956,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),29,Branch length estimation,23.89,0.733016
2957,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),29,Dating,16.01,0.033764
2958,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),30,Branch length estimation,14.52,0.652876
2959,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),30,Dating,10.91,0.031916
2960,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),31,Branch length estimation,31.54,0.7335
2961,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),31,Dating,14.48,0.030084
2962,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),32,Branch length estimation,12.66,0.514064
2963,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),32,Dating,11.64,0.031388
2964,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),33,Branch length estimation,21.67,0.783656
2965,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),33,Dating,12.36,0.034964
2966,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),34,Branch length estimation,22.98,0.695632
2967,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),34,Dating,14.97,0.033696
2968,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),35,Branch length estimation,24.92,0.806356
2969,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),35,Dating,15.75,0.031652
2970,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),36,Branch length estimation,17.81,0.607364
2971,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),36,Dating,9.97,0.029344
2972,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),37,Branch length estimation,14.47,0.567512
2973,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),37,Dating,14.25,0.031916
2974,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),38,Branch length estimation,11.08,0.480044
2975,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),38,Dating,11.16,0.031956
2976,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),39,Branch length estimation,23.83,0.815396
2977,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),39,Dating,15.11,0.031376
2978,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),40,Branch length estimation,35.19,0.722248
2979,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),40,Dating,13.97,0.033236
2980,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),41,Branch length estimation,24.18,0.79444
2981,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),41,Dating,14.28,0.0304
2982,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),42,Branch length estimation,17.95,0.67762
2983,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),42,Dating,10.52,0.034488
2984,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),43,Branch length estimation,17.72,0.720292
2985,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),43,Dating,9.07,0.031648
2986,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),44,Branch length estimation,38.39,1.048324
2987,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),44,Dating,13.03,0.033192
2988,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),45,Branch length estimation,8.06,0.352224
2989,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),45,Dating,12.69,0.03342
2990,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),46,Branch length estimation,20.46,0.76402
2991,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),46,Dating,12.39,0.029608
2992,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),47,Branch length estimation,47.3,0.830252
2993,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),47,Dating,14.83,0.032444
2994,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),48,Branch length estimation,21.59,0.66708
2995,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),48,Dating,10.58,0.03222
2996,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),49,Branch length estimation,45.38,0.793132
2997,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),49,Dating,11.92,0.031636
2998,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),50,Branch length estimation,31.98,0.878228
2999,fasttree_genetrees_200_non,500,TreePL+Concat(RAxML),50,Dating,15.6,0.031916
3000,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),1,Branch length estimation,8.41,0.323172
3001,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),1,Dating,15.93,0.033168
3002,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),2,Branch length estimation,10.62,0.349392
3003,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),2,Dating,14.57,0.031452
3004,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),3,Branch length estimation,4.56,0.220068
3005,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),3,Dating,15.03,0.033236
3006,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),4,Branch length estimation,8.72,0.306032
3007,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),4,Dating,14.86,0.031388
3008,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),5,Branch length estimation,8.05,0.315828
3009,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),5,Dating,15.14,0.0304
3010,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),6,Branch length estimation,4.69,0.247708
3011,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),6,Dating,13.8,0.031388
3012,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),7,Branch length estimation,4.32,0.237872
3013,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),7,Dating,9.83,0.031192
3014,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),8,Branch length estimation,2.78,0.167572
3015,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),8,Dating,13.79,0.030404
3016,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),9,Branch length estimation,13.07,0.415568
3017,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),9,Dating,15.63,0.029872
3018,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),10,Branch length estimation,13.51,0.376248
3019,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),10,Dating,14.75,0.02934
3020,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),11,Branch length estimation,15.19,0.360636
3021,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),11,Dating,14.88,0.032444
3022,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),12,Branch length estimation,6.38,0.3032
3023,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),12,Dating,14.18,0.031124
3024,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),13,Branch length estimation,10.94,0.354244
3025,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),13,Dating,14.91,0.029324
3026,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),14,Branch length estimation,9.05,0.311524
3027,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),14,Dating,12.78,0.032176
3028,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),15,Branch length estimation,7.56,0.30052
3029,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),15,Dating,14.61,0.031388
3030,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),16,Branch length estimation,12.35,0.365936
3031,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),16,Dating,16.13,0.031456
3032,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),17,Branch length estimation,3.82,0.214756
3033,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),17,Dating,9.84,0.029872
3034,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),18,Branch length estimation,8.19,0.349892
3035,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),18,Dating,14.19,0.029608
3036,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),19,Branch length estimation,3.18,0.1878
3037,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),19,Dating,14.94,0.031652
3038,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),20,Branch length estimation,8.61,0.328084
3039,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),20,Dating,16.6,0.031124
3040,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),21,Branch length estimation,5.2,0.257068
3041,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),21,Dating,11.62,0.033204
3042,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),22,Branch length estimation,5.67,0.23998
3043,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),22,Dating,15.51,0.031916
3044,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),23,Branch length estimation,7.35,0.302008
3045,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),23,Dating,14.82,0.031648
3046,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),24,Branch length estimation,10.2,0.344876
3047,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),24,Dating,14.63,0.033168
3048,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),25,Branch length estimation,3.86,0.211864
3049,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),25,Dating,13.1,0.030596
3050,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),26,Branch length estimation,9.09,0.336448
3051,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),26,Dating,14.67,0.029604
3052,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),27,Branch length estimation,8.93,0.306492
3053,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),27,Dating,14.6,0.03244
3054,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),28,Branch length estimation,10.12,0.373384
3055,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),28,Dating,14.49,0.032444
3056,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),29,Branch length estimation,7.39,0.307436
3057,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),29,Dating,14.46,0.03396
3058,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),30,Branch length estimation,6.29,0.279152
3059,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),30,Dating,10.46,0.031456
3060,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),31,Branch length estimation,8.43,0.31026
3061,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),31,Dating,15.07,0.031636
3062,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),32,Branch length estimation,3.86,0.217648
3063,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),32,Dating,11.39,0.032428
3064,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),33,Branch length estimation,9.95,0.318052
3065,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),33,Dating,12.99,0.031388
3066,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),34,Branch length estimation,7.29,0.285168
3067,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),34,Dating,13.81,0.033484
3068,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),35,Branch length estimation,8.52,0.332548
3069,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),35,Dating,16.12,0.033276
3070,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),36,Branch length estimation,6.06,0.260336
3071,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),36,Dating,12.12,0.033472
3072,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),37,Branch length estimation,4.99,0.242732
3073,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),37,Dating,14.05,0.0335
3074,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),38,Branch length estimation,3.51,0.20692
3075,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),38,Dating,10.86,0.031384
3076,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),39,Branch length estimation,10.37,0.337936
3077,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),39,Dating,15.12,0.03086
3078,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),40,Branch length estimation,7.95,0.301208
3079,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),40,Dating,15.59,0.031388
3080,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),41,Branch length estimation,8.81,0.329528
3081,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),41,Dating,14.66,0.034224
3082,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),42,Branch length estimation,6.34,0.282208
3083,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),42,Dating,15.48,0.031388
3084,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),43,Branch length estimation,7.08,0.308508
3085,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),43,Dating,9.29,0.03086
3086,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),44,Branch length estimation,12.23,0.435192
3087,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),44,Dating,14.74,0.029872
3088,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),45,Branch length estimation,2.47,0.157204
3089,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),45,Dating,13.13,0.033956
3090,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),46,Branch length estimation,6.97,0.315144
3091,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),46,Dating,13.02,0.033684
3092,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),47,Branch length estimation,8.94,0.341464
3093,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),47,Dating,14.19,0.032708
3094,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),48,Branch length estimation,7.96,0.278476
3095,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),48,Dating,14.25,0.0304
3096,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),49,Branch length estimation,9.72,0.322184
3097,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),49,Dating,14.64,0.031388
3098,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),50,Branch length estimation,10.52,0.360732
3099,fasttree_genetrees_200_non,200,TreePL+Concat(RAxML),50,Dating,15.77,0.032972
3100,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),1,Branch length estimation,1.24,0.091068
3101,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),1,Dating,16.44,0.031904
3102,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),2,Branch length estimation,1.17,0.096344
3103,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),2,Dating,14.44,0.033764
3104,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),3,Branch length estimation,0.79,0.061616
3105,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),3,Dating,15.05,0.032708
3106,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),4,Branch length estimation,1.2,0.081384
3107,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),4,Dating,15.2,0.030172
3108,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),5,Branch length estimation,1.28,0.087532
3109,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),5,Dating,16.69,0.033428
3110,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),6,Branch length estimation,0.93,0.074212
3111,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),6,Dating,13.44,0.03172
3112,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),7,Branch length estimation,0.8,0.06656
3113,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),7,Dating,11.2,0.031948
3114,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),8,Branch length estimation,0.59,0.051536
3115,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),8,Dating,13.8,0.030864
3116,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),9,Branch length estimation,2.24,0.115092
3117,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),9,Dating,15.19,0.03086
3118,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),10,Branch length estimation,1.86,0.099864
3119,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),10,Dating,14.61,0.032916
3120,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),11,Branch length estimation,1.34,0.093672
3121,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),11,Dating,15.77,0.029344
3122,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),12,Branch length estimation,1.28,0.079296
3123,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),12,Dating,14.12,0.029608
3124,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),13,Branch length estimation,1.37,0.091796
3125,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),13,Dating,15.4,0.032444
3126,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),14,Branch length estimation,0.95,0.081688
3127,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),14,Dating,10.38,0.030664
3128,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),15,Branch length estimation,1.17,0.08138
3129,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),15,Dating,15.2,0.031652
3130,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),16,Branch length estimation,1.51,0.09814
3131,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),16,Dating,16.8,0.032708
3132,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),17,Branch length estimation,0.8,0.063628
3133,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),17,Dating,14.14,0.031124
3134,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),18,Branch length estimation,1.21,0.095548
3135,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),18,Dating,14.78,0.033696
3136,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),19,Branch length estimation,0.69,0.056832
3137,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),19,Dating,15.76,0.031668
3138,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),20,Branch length estimation,1.15,0.089008
3139,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),20,Dating,21.72,0.029916
3140,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),21,Branch length estimation,0.86,0.07272
3141,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),21,Dating,19.9,0.032764
3142,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),22,Branch length estimation,0.88,0.0636
3143,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),22,Dating,16.88,0.031916
3144,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),23,Branch length estimation,1.15,0.085092
3145,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),23,Dating,14.3,0.030704
3146,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),24,Branch length estimation,1.28,0.092312
3147,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),24,Dating,14.16,0.031388
3148,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),25,Branch length estimation,0.72,0.059524
3149,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),25,Dating,16.43,0.029608
3150,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),26,Branch length estimation,1.36,0.09198
3151,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),26,Dating,15.0,0.031904
3152,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),27,Branch length estimation,0.97,0.079748
3153,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),27,Dating,16.37,0.033208
3154,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),28,Branch length estimation,1.43,0.10138
3155,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),28,Dating,15.04,0.031652
3156,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),29,Branch length estimation,1.13,0.08538
3157,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),29,Dating,14.35,0.032444
3158,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),30,Branch length estimation,0.97,0.076856
3159,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),30,Dating,18.62,0.033956
3160,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),31,Branch length estimation,1.03,0.084216
3161,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),31,Dating,12.41,0.030928
3162,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),32,Branch length estimation,0.68,0.058892
3163,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),32,Dating,10.97,0.031384
3164,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),33,Branch length estimation,1.09,0.090176
3165,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),33,Dating,21.83,0.03414
3166,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),34,Branch length estimation,1.03,0.075868
3167,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),34,Dating,15.6,0.03244
3168,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),35,Branch length estimation,1.47,0.09006
3169,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),35,Dating,15.51,0.031144
3170,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),36,Branch length estimation,0.91,0.07882
3171,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),36,Dating,12.23,0.033696
3172,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),37,Branch length estimation,0.82,0.069264
3173,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),37,Dating,13.19,0.032444
3174,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),38,Branch length estimation,0.72,0.059656
3175,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),38,Dating,12.02,0.030072
3176,fasttree_genetrees_200_non,50,TreePL+Concat(RAxML),39,Branch length estimation,1.28,0.092392
